Entity,Code,Date,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Laos,LAO,"May 8, 2020",0
Laos,LAO,"May 9, 2020",0
Laos,LAO,"May 10, 2020",0
Laos,LAO,"May 11, 2020",0
Laos,LAO,"May 12, 2020",0
Laos,LAO,"May 13, 2020",0
Laos,LAO,"May 14, 2020",0
Laos,LAO,"May 15, 2020",0
Laos,LAO,"May 16, 2020",0
Laos,LAO,"May 17, 2020",0
Laos,LAO,"May 18, 2020",0
Laos,LAO,"May 19, 2020",0
Laos,LAO,"May 20, 2020",0
Laos,LAO,"May 21, 2020",0
Laos,LAO,"May 22, 2020",0
Laos,LAO,"May 23, 2020",0
Laos,LAO,"May 24, 2020",0
Laos,LAO,"May 25, 2020",0
Laos,LAO,"May 26, 2020",0
Laos,LAO,"May 27, 2020",0
Laos,LAO,"May 28, 2020",0
Laos,LAO,"May 29, 2020",0
Laos,LAO,"May 30, 2020",0
Laos,LAO,"May 31, 2020",0
Laos,LAO,"Jun 1, 2020",0
Laos,LAO,"Jun 2, 2020",0
Laos,LAO,"Jun 3, 2020",0
Laos,LAO,"Jun 4, 2020",0
Laos,LAO,"Jun 5, 2020",0
Laos,LAO,"Jun 6, 2020",0
Laos,LAO,"Jun 7, 2020",0
Laos,LAO,"Jun 8, 2020",0
Laos,LAO,"Jun 9, 2020",0
Laos,LAO,"Jun 10, 2020",0
Laos,LAO,"Jun 11, 2020",0
Laos,LAO,"Jun 12, 2020",0
Laos,LAO,"Jun 13, 2020",0
Laos,LAO,"Jun 14, 2020",0
Laos,LAO,"Jun 15, 2020",0
Laos,LAO,"Jun 16, 2020",0
Laos,LAO,"Jun 17, 2020",0
Laos,LAO,"Jun 18, 2020",0
Laos,LAO,"Jun 19, 2020",0
Laos,LAO,"Jun 20, 2020",0
Laos,LAO,"Jun 21, 2020",0
Laos,LAO,"Jun 22, 2020",0
Laos,LAO,"Jun 23, 2020",0
Laos,LAO,"Jun 24, 2020",0
Laos,LAO,"Jun 25, 2020",0
Laos,LAO,"Jun 26, 2020",0
Laos,LAO,"Jun 27, 2020",0
Laos,LAO,"Jun 28, 2020",0
Laos,LAO,"Jun 29, 2020",0
Laos,LAO,"Jun 30, 2020",0
Laos,LAO,"Jul 1, 2020",0
Laos,LAO,"Jul 2, 2020",0
Laos,LAO,"Jul 3, 2020",0
Laos,LAO,"Jul 4, 2020",0
Latvia,LVA,"Mar 9, 2020",0
Latvia,LVA,"Mar 10, 2020",0
Latvia,LVA,"Mar 11, 2020",0
Latvia,LVA,"Mar 12, 2020",0
Latvia,LVA,"Mar 13, 2020",0
Latvia,LVA,"Mar 14, 2020",0
Latvia,LVA,"Mar 15, 2020",0
Latvia,LVA,"Mar 16, 2020",0
Latvia,LVA,"Mar 17, 2020",0
Latvia,LVA,"Mar 18, 2020",0
Latvia,LVA,"Mar 19, 2020",0
Latvia,LVA,"Mar 20, 2020",0
Latvia,LVA,"Mar 21, 2020",0
Latvia,LVA,"Mar 22, 2020",0
Latvia,LVA,"Mar 23, 2020",0
Latvia,LVA,"Mar 24, 2020",0
Latvia,LVA,"Mar 25, 2020",0
Latvia,LVA,"Mar 26, 2020",0
Latvia,LVA,"Mar 27, 2020",0
Latvia,LVA,"Mar 28, 2020",0
Latvia,LVA,"Mar 29, 2020",0
Latvia,LVA,"Mar 30, 2020",0
Latvia,LVA,"Mar 31, 2020",0
Latvia,LVA,"Apr 1, 2020",0
Latvia,LVA,"Apr 2, 2020",0
Latvia,LVA,"Apr 3, 2020",0
Latvia,LVA,"Apr 4, 2020",0.07571
Latvia,LVA,"Apr 5, 2020",0.07571
Latvia,LVA,"Apr 6, 2020",0.07571
Latvia,LVA,"Apr 7, 2020",0.07571
Latvia,LVA,"Apr 8, 2020",0.15143
Latvia,LVA,"Apr 9, 2020",0.15143
Latvia,LVA,"Apr 10, 2020",0.15143
Latvia,LVA,"Apr 11, 2020",0.07571
Latvia,LVA,"Apr 12, 2020",0.15143
Latvia,LVA,"Apr 13, 2020",0.30286
Latvia,LVA,"Apr 14, 2020",0.30286
Latvia,LVA,"Apr 15, 2020",0.22714
Latvia,LVA,"Apr 16, 2020",0.22714
Latvia,LVA,"Apr 17, 2020",0.22714
Latvia,LVA,"Apr 18, 2020",0.22714
Latvia,LVA,"Apr 19, 2020",0.15143
Latvia,LVA,"Apr 20, 2020",0
Latvia,LVA,"Apr 21, 2020",0
Latvia,LVA,"Apr 22, 2020",0.303
Latvia,LVA,"Apr 23, 2020",0.45443
Latvia,LVA,"Apr 24, 2020",0.45443
Latvia,LVA,"Apr 25, 2020",0.53014
Latvia,LVA,"Apr 26, 2020",0.53014
Latvia,LVA,"Apr 27, 2020",0.53014
Latvia,LVA,"Apr 28, 2020",0.60586
Latvia,LVA,"Apr 29, 2020",0.30286
Latvia,LVA,"Apr 30, 2020",0.30286
Latvia,LVA,"May 1, 2020",0.30286
Latvia,LVA,"May 2, 2020",0.30286
Latvia,LVA,"May 3, 2020",0.30286
Latvia,LVA,"May 4, 2020",0.30286
Latvia,LVA,"May 5, 2020",0.22714
Latvia,LVA,"May 6, 2020",0.30286
Latvia,LVA,"May 7, 2020",0.15143
Latvia,LVA,"May 8, 2020",0.22714
Latvia,LVA,"May 9, 2020",0.15143
Latvia,LVA,"May 10, 2020",0.15143
Latvia,LVA,"May 11, 2020",0.15143
Latvia,LVA,"May 12, 2020",0.15143
Latvia,LVA,"May 13, 2020",0.07571
Latvia,LVA,"May 14, 2020",0.15143
Latvia,LVA,"May 15, 2020",0.07571
Latvia,LVA,"May 16, 2020",0.07571
Latvia,LVA,"May 17, 2020",0.07571
Latvia,LVA,"May 18, 2020",0.07571
Latvia,LVA,"May 19, 2020",0.07571
Latvia,LVA,"May 20, 2020",0.22714
Latvia,LVA,"May 21, 2020",0.15143
Latvia,LVA,"May 22, 2020",0.22714
Latvia,LVA,"May 23, 2020",0.22714
Latvia,LVA,"May 24, 2020",0.22714
Latvia,LVA,"May 25, 2020",0.22714
Latvia,LVA,"May 26, 2020",0.22714
Latvia,LVA,"May 27, 2020",0.07571
Latvia,LVA,"May 28, 2020",0.15143
Latvia,LVA,"May 29, 2020",0.15143
Latvia,LVA,"May 30, 2020",0.15143
Latvia,LVA,"May 31, 2020",0.15143
Latvia,LVA,"Jun 1, 2020",0.15143
Latvia,LVA,"Jun 2, 2020",0.15143
Latvia,LVA,"Jun 3, 2020",0.15143
Latvia,LVA,"Jun 4, 2020",0.07571
Latvia,LVA,"Jun 5, 2020",0.07571
Latvia,LVA,"Jun 6, 2020",0.07571
Latvia,LVA,"Jun 7, 2020",0.07571
Latvia,LVA,"Jun 8, 2020",0.07571
Latvia,LVA,"Jun 9, 2020",0.15143
Latvia,LVA,"Jun 10, 2020",0.15143
Latvia,LVA,"Jun 11, 2020",0.15143
Latvia,LVA,"Jun 12, 2020",0.07571
Latvia,LVA,"Jun 13, 2020",0.15143
Latvia,LVA,"Jun 14, 2020",0.22714
Latvia,LVA,"Jun 15, 2020",0.22714
Latvia,LVA,"Jun 16, 2020",0.15143
Latvia,LVA,"Jun 17, 2020",0.15143
Latvia,LVA,"Jun 18, 2020",0.30286
Latvia,LVA,"Jun 19, 2020",0.30286
Latvia,LVA,"Jun 20, 2020",0.22714
Latvia,LVA,"Jun 21, 2020",0.15143
Latvia,LVA,"Jun 22, 2020",0.15143
Latvia,LVA,"Jun 23, 2020",0.15143
Latvia,LVA,"Jun 24, 2020",0.15143
Latvia,LVA,"Jun 25, 2020",0
Latvia,LVA,"Jun 26, 2020",0
Latvia,LVA,"Jun 27, 2020",0
Latvia,LVA,"Jun 28, 2020",0
Latvia,LVA,"Jun 29, 2020",0
Latvia,LVA,"Jun 30, 2020",0
Latvia,LVA,"Jul 1, 2020",0
Latvia,LVA,"Jul 2, 2020",0
Latvia,LVA,"Jul 3, 2020",0
Latvia,LVA,"Jul 4, 2020",0
Lebanon,LBN,"Jan 2, 2020",0
Lebanon,LBN,"Jan 3, 2020",0
Lebanon,LBN,"Jan 4, 2020",0
Lebanon,LBN,"Jan 5, 2020",0
Lebanon,LBN,"Jan 6, 2020",0
Lebanon,LBN,"Jan 7, 2020",0
Lebanon,LBN,"Jan 8, 2020",0
Lebanon,LBN,"Jan 9, 2020",0
Lebanon,LBN,"Jan 10, 2020",0
Lebanon,LBN,"Jan 11, 2020",0
Lebanon,LBN,"Jan 12, 2020",0
Lebanon,LBN,"Jan 13, 2020",0
Lebanon,LBN,"Jan 14, 2020",0
Lebanon,LBN,"Jan 15, 2020",0
Lebanon,LBN,"Jan 16, 2020",0
Lebanon,LBN,"Jan 17, 2020",0
Lebanon,LBN,"Jan 18, 2020",0
Lebanon,LBN,"Jan 19, 2020",0
Lebanon,LBN,"Jan 20, 2020",0
Lebanon,LBN,"Jan 21, 2020",0
Lebanon,LBN,"Jan 22, 2020",0
Lebanon,LBN,"Jan 23, 2020",0
Lebanon,LBN,"Jan 24, 2020",0
Lebanon,LBN,"Jan 25, 2020",0
Lebanon,LBN,"Jan 26, 2020",0
Lebanon,LBN,"Jan 27, 2020",0
Lebanon,LBN,"Jan 28, 2020",0
Lebanon,LBN,"Jan 29, 2020",0
Lebanon,LBN,"Jan 30, 2020",0
Lebanon,LBN,"Jan 31, 2020",0
Lebanon,LBN,"Feb 1, 2020",0
Lebanon,LBN,"Feb 2, 2020",0
Lebanon,LBN,"Feb 3, 2020",0
Lebanon,LBN,"Feb 4, 2020",0
Lebanon,LBN,"Feb 5, 2020",0
Lebanon,LBN,"Feb 6, 2020",0
Lebanon,LBN,"Feb 7, 2020",0
Lebanon,LBN,"Feb 8, 2020",0
Lebanon,LBN,"Feb 9, 2020",0
Lebanon,LBN,"Feb 10, 2020",0
Lebanon,LBN,"Feb 11, 2020",0
Lebanon,LBN,"Feb 12, 2020",0
Lebanon,LBN,"Feb 13, 2020",0
Lebanon,LBN,"Feb 14, 2020",0
Lebanon,LBN,"Feb 15, 2020",0
Lebanon,LBN,"Feb 16, 2020",0
Lebanon,LBN,"Feb 17, 2020",0
Lebanon,LBN,"Feb 18, 2020",0
Lebanon,LBN,"Feb 19, 2020",0
Lebanon,LBN,"Feb 20, 2020",0
Lebanon,LBN,"Feb 21, 2020",0
Lebanon,LBN,"Feb 22, 2020",0
Lebanon,LBN,"Feb 23, 2020",0
Lebanon,LBN,"Feb 24, 2020",0
Lebanon,LBN,"Feb 25, 2020",0
Lebanon,LBN,"Feb 26, 2020",0
Lebanon,LBN,"Feb 27, 2020",0
Lebanon,LBN,"Feb 28, 2020",0
Lebanon,LBN,"Feb 29, 2020",0
Lebanon,LBN,"Mar 1, 2020",0
Lebanon,LBN,"Mar 2, 2020",0
Lebanon,LBN,"Mar 3, 2020",0
Lebanon,LBN,"Mar 4, 2020",0
Lebanon,LBN,"Mar 5, 2020",0
Lebanon,LBN,"Mar 6, 2020",0
Lebanon,LBN,"Mar 7, 2020",0
Lebanon,LBN,"Mar 8, 2020",0
Lebanon,LBN,"Mar 9, 2020",0
Lebanon,LBN,"Mar 10, 2020",0
Lebanon,LBN,"Mar 11, 2020",0.0294
Lebanon,LBN,"Mar 12, 2020",0.049
Lebanon,LBN,"Mar 13, 2020",0.049
Lebanon,LBN,"Mar 14, 2020",0.0588
Lebanon,LBN,"Mar 15, 2020",0.0735
Lebanon,LBN,"Mar 16, 2020",0.0735
Lebanon,LBN,"Mar 17, 2020",0.0735
Lebanon,LBN,"Mar 18, 2020",0.049
Lebanon,LBN,"Mar 19, 2020",0.049
Lebanon,LBN,"Mar 20, 2020",0.049
Lebanon,LBN,"Mar 21, 2020",0.042
Lebanon,LBN,"Mar 22, 2020",0.021
Lebanon,LBN,"Mar 23, 2020",0.021
Lebanon,LBN,"Mar 24, 2020",0.021
Lebanon,LBN,"Mar 25, 2020",0.021
Lebanon,LBN,"Mar 26, 2020",0
Lebanon,LBN,"Mar 27, 2020",0.04186
Lebanon,LBN,"Mar 28, 2020",0.06286
Lebanon,LBN,"Mar 29, 2020",0.08386
Lebanon,LBN,"Mar 30, 2020",0.12571
Lebanon,LBN,"Mar 31, 2020",0.14671
Lebanon,LBN,"Apr 1, 2020",0.16771
Lebanon,LBN,"Apr 2, 2020",0.16771
Lebanon,LBN,"Apr 3, 2020",0.20957
Lebanon,LBN,"Apr 4, 2020",0.18857
Lebanon,LBN,"Apr 5, 2020",0.18857
Lebanon,LBN,"Apr 6, 2020",0.16771
Lebanon,LBN,"Apr 7, 2020",0.16771
Lebanon,LBN,"Apr 8, 2020",0.14671
Lebanon,LBN,"Apr 9, 2020",0.14671
Lebanon,LBN,"Apr 10, 2020",0.063
Lebanon,LBN,"Apr 11, 2020",0.084
Lebanon,LBN,"Apr 12, 2020",0.063
Lebanon,LBN,"Apr 13, 2020",0.042
Lebanon,LBN,"Apr 14, 2020",0.021
Lebanon,LBN,"Apr 15, 2020",0.042
Lebanon,LBN,"Apr 16, 2020",0.042
Lebanon,LBN,"Apr 17, 2020",0.042
Lebanon,LBN,"Apr 18, 2020",0.021
Lebanon,LBN,"Apr 19, 2020",0.021
Lebanon,LBN,"Apr 20, 2020",0.021
Lebanon,LBN,"Apr 21, 2020",0.021
Lebanon,LBN,"Apr 22, 2020",0
Lebanon,LBN,"Apr 23, 2020",0.021
Lebanon,LBN,"Apr 24, 2020",0.021
Lebanon,LBN,"Apr 25, 2020",0.021
Lebanon,LBN,"Apr 26, 2020",0.06286
Lebanon,LBN,"Apr 27, 2020",0.06286
Lebanon,LBN,"Apr 28, 2020",0.06286
Lebanon,LBN,"Apr 29, 2020",0.06286
Lebanon,LBN,"Apr 30, 2020",0.04186
Lebanon,LBN,"May 1, 2020",0.04186
Lebanon,LBN,"May 2, 2020",0.04186
Lebanon,LBN,"May 3, 2020",0.021
Lebanon,LBN,"May 4, 2020",0.021
Lebanon,LBN,"May 5, 2020",0.021
Lebanon,LBN,"May 6, 2020",0.021
Lebanon,LBN,"May 7, 2020",0.021
Lebanon,LBN,"May 8, 2020",0.021
Lebanon,LBN,"May 9, 2020",0.042
Lebanon,LBN,"May 10, 2020",0.021
Lebanon,LBN,"May 11, 2020",0.021
Lebanon,LBN,"May 12, 2020",0.021
Lebanon,LBN,"May 13, 2020",0.021
Lebanon,LBN,"May 14, 2020",0.021
Lebanon,LBN,"May 15, 2020",0.021
Lebanon,LBN,"May 16, 2020",0
Lebanon,LBN,"May 17, 2020",0
Lebanon,LBN,"May 18, 2020",0
Lebanon,LBN,"May 19, 2020",0
Lebanon,LBN,"May 20, 2020",0
Lebanon,LBN,"May 21, 2020",0
Lebanon,LBN,"May 22, 2020",0
Lebanon,LBN,"May 23, 2020",0
Lebanon,LBN,"May 24, 2020",0
Lebanon,LBN,"May 25, 2020",0
Lebanon,LBN,"May 26, 2020",0
Lebanon,LBN,"May 27, 2020",0
Lebanon,LBN,"May 28, 2020",0
Lebanon,LBN,"May 29, 2020",0
Lebanon,LBN,"May 30, 2020",0
Lebanon,LBN,"May 31, 2020",0
Lebanon,LBN,"Jun 1, 2020",0.021
Lebanon,LBN,"Jun 2, 2020",0.021
Lebanon,LBN,"Jun 3, 2020",0.021
Lebanon,LBN,"Jun 4, 2020",0.021
Lebanon,LBN,"Jun 5, 2020",0.042
Lebanon,LBN,"Jun 6, 2020",0.042
Lebanon,LBN,"Jun 7, 2020",0.063
Lebanon,LBN,"Jun 8, 2020",0.063
Lebanon,LBN,"Jun 9, 2020",0.063
Lebanon,LBN,"Jun 10, 2020",0.063
Lebanon,LBN,"Jun 11, 2020",0.063
Lebanon,LBN,"Jun 12, 2020",0.063
Lebanon,LBN,"Jun 13, 2020",0.063
Lebanon,LBN,"Jun 14, 2020",0.063
Lebanon,LBN,"Jun 15, 2020",0.042
Lebanon,LBN,"Jun 16, 2020",0.042
Lebanon,LBN,"Jun 17, 2020",0.042
Lebanon,LBN,"Jun 18, 2020",0.042
Lebanon,LBN,"Jun 19, 2020",0.021
Lebanon,LBN,"Jun 20, 2020",0.021
Lebanon,LBN,"Jun 21, 2020",0
Lebanon,LBN,"Jun 22, 2020",0
Lebanon,LBN,"Jun 23, 2020",0
Lebanon,LBN,"Jun 24, 2020",0
Lebanon,LBN,"Jun 25, 2020",0.021
Lebanon,LBN,"Jun 26, 2020",0.021
Lebanon,LBN,"Jun 27, 2020",0.021
Lebanon,LBN,"Jun 28, 2020",0.021
Lebanon,LBN,"Jun 29, 2020",0.042
Lebanon,LBN,"Jun 30, 2020",0.042
Lebanon,LBN,"Jul 1, 2020",0.042
Lebanon,LBN,"Jul 2, 2020",0.021
Lebanon,LBN,"Jul 3, 2020",0.042
Lebanon,LBN,"Jul 4, 2020",0.042
Lesotho,LSO,"May 17, 2020",0
Lesotho,LSO,"May 18, 2020",0
Lesotho,LSO,"May 19, 2020",0
Lesotho,LSO,"May 20, 2020",0
Lesotho,LSO,"May 21, 2020",0
Lesotho,LSO,"May 22, 2020",0
Lesotho,LSO,"May 23, 2020",0
Lesotho,LSO,"May 24, 2020",0
Lesotho,LSO,"May 25, 2020",0
Lesotho,LSO,"May 26, 2020",0
Lesotho,LSO,"May 27, 2020",0
Lesotho,LSO,"May 28, 2020",0
Lesotho,LSO,"May 29, 2020",0
Lesotho,LSO,"May 30, 2020",0
Lesotho,LSO,"May 31, 2020",0
Lesotho,LSO,"Jun 1, 2020",0
Lesotho,LSO,"Jun 2, 2020",0
Lesotho,LSO,"Jun 3, 2020",0
Lesotho,LSO,"Jun 4, 2020",0
Lesotho,LSO,"Jun 5, 2020",0
Lesotho,LSO,"Jun 6, 2020",0
Lesotho,LSO,"Jun 7, 2020",0
Lesotho,LSO,"Jun 8, 2020",0
Lesotho,LSO,"Jun 9, 2020",0
Lesotho,LSO,"Jun 10, 2020",0
Lesotho,LSO,"Jun 11, 2020",0
Lesotho,LSO,"Jun 12, 2020",0
Lesotho,LSO,"Jun 13, 2020",0
Lesotho,LSO,"Jun 14, 2020",0
Lesotho,LSO,"Jun 15, 2020",0
Lesotho,LSO,"Jun 16, 2020",0
Lesotho,LSO,"Jun 17, 2020",0
Lesotho,LSO,"Jun 18, 2020",0
Lesotho,LSO,"Jun 19, 2020",0
Lesotho,LSO,"Jun 20, 2020",0
Lesotho,LSO,"Jun 21, 2020",0
Lesotho,LSO,"Jun 22, 2020",0
Lesotho,LSO,"Jun 23, 2020",0
Lesotho,LSO,"Jun 24, 2020",0
Lesotho,LSO,"Jun 25, 2020",0
Lesotho,LSO,"Jun 26, 2020",0
Lesotho,LSO,"Jun 27, 2020",0
Lesotho,LSO,"Jun 28, 2020",0
Lesotho,LSO,"Jun 29, 2020",0
Lesotho,LSO,"Jun 30, 2020",0
Lesotho,LSO,"Jul 1, 2020",0
Lesotho,LSO,"Jul 2, 2020",0
Lesotho,LSO,"Jul 3, 2020",0
Lesotho,LSO,"Jul 4, 2020",0
Liberia,LBR,"Mar 19, 2020",0
Liberia,LBR,"Mar 20, 2020",0
Liberia,LBR,"Mar 21, 2020",0
Liberia,LBR,"Mar 22, 2020",0
Liberia,LBR,"Mar 23, 2020",0
Liberia,LBR,"Mar 24, 2020",0
Liberia,LBR,"Mar 25, 2020",0
Liberia,LBR,"Mar 26, 2020",0
Liberia,LBR,"Mar 27, 2020",0
Liberia,LBR,"Mar 28, 2020",0
Liberia,LBR,"Mar 29, 2020",0
Liberia,LBR,"Mar 30, 2020",0
Liberia,LBR,"Mar 31, 2020",0
Liberia,LBR,"Apr 1, 2020",0
Liberia,LBR,"Apr 2, 2020",0
Liberia,LBR,"Apr 3, 2020",0
Liberia,LBR,"Apr 4, 2020",0
Liberia,LBR,"Apr 5, 2020",0.02829
Liberia,LBR,"Apr 6, 2020",0.08471
Liberia,LBR,"Apr 7, 2020",0.08471
Liberia,LBR,"Apr 8, 2020",0.08471
Liberia,LBR,"Apr 9, 2020",0.113
Liberia,LBR,"Apr 10, 2020",0.113
Liberia,LBR,"Apr 11, 2020",0.113
Liberia,LBR,"Apr 12, 2020",0.113
Liberia,LBR,"Apr 13, 2020",0.05657
Liberia,LBR,"Apr 14, 2020",0.08486
Liberia,LBR,"Apr 15, 2020",0.08486
Liberia,LBR,"Apr 16, 2020",0.05657
Liberia,LBR,"Apr 17, 2020",0.05657
Liberia,LBR,"Apr 18, 2020",0.08486
Liberia,LBR,"Apr 19, 2020",0.05657
Liberia,LBR,"Apr 20, 2020",0.08486
Liberia,LBR,"Apr 21, 2020",0.05657
Liberia,LBR,"Apr 22, 2020",0.05657
Liberia,LBR,"Apr 23, 2020",0.05657
Liberia,LBR,"Apr 24, 2020",0.05657
Liberia,LBR,"Apr 25, 2020",0.02829
Liberia,LBR,"Apr 26, 2020",0.113
Liberia,LBR,"Apr 27, 2020",0.113
Liberia,LBR,"Apr 28, 2020",0.226
Liberia,LBR,"Apr 29, 2020",0.226
Liberia,LBR,"Apr 30, 2020",0.226
Liberia,LBR,"May 1, 2020",0.226
Liberia,LBR,"May 2, 2020",0.28243
Liberia,LBR,"May 3, 2020",0.19771
Liberia,LBR,"May 4, 2020",0.16943
Liberia,LBR,"May 5, 2020",0.05643
Liberia,LBR,"May 6, 2020",0.11286
Liberia,LBR,"May 7, 2020",0.11286
Liberia,LBR,"May 8, 2020",0.11286
Liberia,LBR,"May 9, 2020",0.05643
Liberia,LBR,"May 10, 2020",0.05643
Liberia,LBR,"May 11, 2020",0.05643
Liberia,LBR,"May 12, 2020",0.05643
Liberia,LBR,"May 13, 2020",0
Liberia,LBR,"May 14, 2020",0
Liberia,LBR,"May 15, 2020",0
Liberia,LBR,"May 16, 2020",0
Liberia,LBR,"May 17, 2020",0
Liberia,LBR,"May 18, 2020",0.02829
Liberia,LBR,"May 19, 2020",0.05657
Liberia,LBR,"May 20, 2020",0.08486
Liberia,LBR,"May 21, 2020",0.08486
Liberia,LBR,"May 22, 2020",0.08486
Liberia,LBR,"May 23, 2020",0.11314
Liberia,LBR,"May 24, 2020",0.16957
Liberia,LBR,"May 25, 2020",0.14129
Liberia,LBR,"May 26, 2020",0.113
Liberia,LBR,"May 27, 2020",0.08471
Liberia,LBR,"May 28, 2020",0.113
Liberia,LBR,"May 29, 2020",0.113
Liberia,LBR,"May 30, 2020",0.08471
Liberia,LBR,"May 31, 2020",0.02829
Liberia,LBR,"Jun 1, 2020",0.02829
Liberia,LBR,"Jun 2, 2020",0.02829
Liberia,LBR,"Jun 3, 2020",0.05657
Liberia,LBR,"Jun 4, 2020",0.02829
Liberia,LBR,"Jun 5, 2020",0.02829
Liberia,LBR,"Jun 6, 2020",0.08471
Liberia,LBR,"Jun 7, 2020",0.08471
Liberia,LBR,"Jun 8, 2020",0.08471
Liberia,LBR,"Jun 9, 2020",0.08471
Liberia,LBR,"Jun 10, 2020",0.08471
Liberia,LBR,"Jun 11, 2020",0.08471
Liberia,LBR,"Jun 12, 2020",0.08471
Liberia,LBR,"Jun 13, 2020",0.05657
Liberia,LBR,"Jun 14, 2020",0.05657
Liberia,LBR,"Jun 15, 2020",0.05657
Liberia,LBR,"Jun 16, 2020",0.08486
Liberia,LBR,"Jun 17, 2020",0.05657
Liberia,LBR,"Jun 18, 2020",0.05657
Liberia,LBR,"Jun 19, 2020",0.05657
Liberia,LBR,"Jun 20, 2020",0.02829
Liberia,LBR,"Jun 21, 2020",0.02829
Liberia,LBR,"Jun 22, 2020",0.05657
Liberia,LBR,"Jun 23, 2020",0.02829
Liberia,LBR,"Jun 24, 2020",0.02829
Liberia,LBR,"Jun 25, 2020",0.02829
Liberia,LBR,"Jun 26, 2020",0.02829
Liberia,LBR,"Jun 27, 2020",0.02829
Liberia,LBR,"Jun 28, 2020",0.02829
Liberia,LBR,"Jun 29, 2020",0
Liberia,LBR,"Jun 30, 2020",0.05643
Liberia,LBR,"Jul 1, 2020",0.05643
Liberia,LBR,"Jul 2, 2020",0.08471
Liberia,LBR,"Jul 3, 2020",0.08471
Liberia,LBR,"Jul 4, 2020",0.08471
Libya,LBY,"Mar 27, 2020",0
Libya,LBY,"Mar 28, 2020",0
Libya,LBY,"Mar 29, 2020",0
Libya,LBY,"Mar 30, 2020",0
Libya,LBY,"Mar 31, 2020",0
Libya,LBY,"Apr 1, 2020",0
Libya,LBY,"Apr 2, 2020",0
Libya,LBY,"Apr 3, 2020",0.02086
Libya,LBY,"Apr 4, 2020",0.02086
Libya,LBY,"Apr 5, 2020",0.02086
Libya,LBY,"Apr 6, 2020",0.02086
Libya,LBY,"Apr 7, 2020",0.02086
Libya,LBY,"Apr 8, 2020",0.02086
Libya,LBY,"Apr 9, 2020",0.02086
Libya,LBY,"Apr 10, 2020",0
Libya,LBY,"Apr 11, 2020",0
Libya,LBY,"Apr 12, 2020",0
Libya,LBY,"Apr 13, 2020",0
Libya,LBY,"Apr 14, 2020",0
Libya,LBY,"Apr 15, 2020",0
Libya,LBY,"Apr 16, 2020",0
Libya,LBY,"Apr 17, 2020",0
Libya,LBY,"Apr 18, 2020",0
Libya,LBY,"Apr 19, 2020",0
Libya,LBY,"Apr 20, 2020",0
Libya,LBY,"Apr 21, 2020",0
Libya,LBY,"Apr 22, 2020",0
Libya,LBY,"Apr 23, 2020",0
Libya,LBY,"Apr 24, 2020",0.02086
Libya,LBY,"Apr 25, 2020",0.02086
Libya,LBY,"Apr 26, 2020",0.02086
Libya,LBY,"Apr 27, 2020",0.02086
Libya,LBY,"Apr 28, 2020",0.02086
Libya,LBY,"Apr 29, 2020",0.02086
Libya,LBY,"Apr 30, 2020",0.02086
Libya,LBY,"May 1, 2020",0.02086
Libya,LBY,"May 2, 2020",0.02086
Libya,LBY,"May 3, 2020",0.02086
Libya,LBY,"May 4, 2020",0.02086
Libya,LBY,"May 5, 2020",0.02086
Libya,LBY,"May 6, 2020",0.02086
Libya,LBY,"May 7, 2020",0.02086
Libya,LBY,"May 8, 2020",0
Libya,LBY,"May 9, 2020",0
Libya,LBY,"May 10, 2020",0
Libya,LBY,"May 11, 2020",0
Libya,LBY,"May 12, 2020",0
Libya,LBY,"May 13, 2020",0
Libya,LBY,"May 14, 2020",0
Libya,LBY,"May 15, 2020",0
Libya,LBY,"May 16, 2020",0
Libya,LBY,"May 17, 2020",0
Libya,LBY,"May 18, 2020",0
Libya,LBY,"May 19, 2020",0
Libya,LBY,"May 20, 2020",0
Libya,LBY,"May 21, 2020",0
Libya,LBY,"May 22, 2020",0
Libya,LBY,"May 23, 2020",0
Libya,LBY,"May 24, 2020",0
Libya,LBY,"May 25, 2020",0
Libya,LBY,"May 26, 2020",0
Libya,LBY,"May 27, 2020",0
Libya,LBY,"May 28, 2020",0.02086
Libya,LBY,"May 29, 2020",0.04171
Libya,LBY,"May 30, 2020",0.04171
Libya,LBY,"May 31, 2020",0.04171
Libya,LBY,"Jun 1, 2020",0.04171
Libya,LBY,"Jun 2, 2020",0.04171
Libya,LBY,"Jun 3, 2020",0.04171
Libya,LBY,"Jun 4, 2020",0.02086
Libya,LBY,"Jun 5, 2020",0
Libya,LBY,"Jun 6, 2020",0
Libya,LBY,"Jun 7, 2020",0
Libya,LBY,"Jun 8, 2020",0
Libya,LBY,"Jun 9, 2020",0
Libya,LBY,"Jun 10, 2020",0
Libya,LBY,"Jun 11, 2020",0
Libya,LBY,"Jun 12, 2020",0
Libya,LBY,"Jun 13, 2020",0.02086
Libya,LBY,"Jun 14, 2020",0.06243
Libya,LBY,"Jun 15, 2020",0.06243
Libya,LBY,"Jun 16, 2020",0.104
Libya,LBY,"Jun 17, 2020",0.104
Libya,LBY,"Jun 18, 2020",0.104
Libya,LBY,"Jun 19, 2020",0.104
Libya,LBY,"Jun 20, 2020",0.08314
Libya,LBY,"Jun 21, 2020",0.04157
Libya,LBY,"Jun 22, 2020",0.04157
Libya,LBY,"Jun 23, 2020",0
Libya,LBY,"Jun 24, 2020",0.14557
